batch0,0.68,0.84
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.68,0.84
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.68,0.84
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.78,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.78,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.78,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.78,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.78,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.78,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.77,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.77,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.77,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.75,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.75,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.75,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.75,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.75,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.75,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.75,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.75,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.75,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.75,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.75,0.99
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,0.5,0.66
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.21,0.33
batch0,0.5,0.66
bursty0,63.0,99.0
bursty1,0.0,0.0
bursty2,0.21,0.33
batch0,0.5,0.66
bursty0,14.5,11.0
bursty1,0.0,0.0
bursty2,56.07,88.11
batch0,0.0,0.0
bursty0,14.5,11.0
bursty1,0.0,0.0
bursty2,56.49,88.77
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,1.0,1.32
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,62.79,98.67
batch0,1.0,1.32
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,62.79,98.67
batch0,1.0,1.32
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,62.79,98.67
batch0,1.0,1.32
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,62.79,98.67
batch0,1.0,1.32
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,69.62,98.56
batch0,1.0,1.32
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,69.62,98.56
batch0,1.0,1.32
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.32,98.56
batch0,0.0,0.0
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,64.16,99.88
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.75,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.77,0.87
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.77,0.87
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.77,0.87
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.77,0.87
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.77,0.87
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.77,0.87
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.77,0.87
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,1.23,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,1.23,0.99
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,1.0,0.98
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.93,0.96
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,0.9,0.96
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,63.0,99.0
batch0,74.65,88.54
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,7.14,11.22
batch0,75.2,89.22
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,6.72,10.56
batch0,75.1,89.41
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,6.72,10.56
batch0,75.1,89.41
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,6.72,10.56
batch0,81.0,98.4
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,0.84,1.32
batch0,82.25,99.85
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,82.25,99.85
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,82.25,99.85
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,74.79,99.86
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,74.76,99.98
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,74.76,99.98
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,74.76,99.98
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,74.2,99.8
bursty0,0.0,0.0
bursty1,0.0,0.0
bursty2,0.0,0.0
batch0,73.89,99.75
bursty0,0.0,0.0
