bursty0,32.5,31.5
batch0,65.6,68.48
bursty0,11.0,10.5
batch0,85.64,89.41
bursty0,10.5,12.6
batch0,83.63,87.4
bursty0,11.2,13.44
batch0,82.74,86.48
bursty0,11.6,13.92
batch0,82.28,86.02
bursty0,16.2,19.44
batch0,77.0,80.5
bursty0,33.3,39.96
batch0,57.42,60.03
bursty0,33.3,39.96
batch0,57.42,60.03
bursty0,33.3,39.96
batch0,57.42,60.03
bursty0,33.3,39.96
batch0,57.42,60.03
bursty0,33.3,39.96
batch0,57.42,60.03
bursty0,33.3,39.96
batch0,57.42,60.03
bursty0,33.3,39.96
batch0,57.42,60.03
bursty0,33.3,39.96
batch0,57.42,60.03
bursty0,33.3,39.96
batch0,57.42,60.03
bursty0,33.3,39.96
batch0,57.42,60.03
bursty0,18.4,22.08
batch0,68.52,77.79
bursty0,7.9,9.48
batch0,76.42,90.43
bursty0,7.2,8.64
batch0,76.92,91.23
bursty0,6.8,8.16
batch0,77.22,91.71
bursty0,2.2,2.64
batch0,80.72,97.31
bursty0,6.6,2.64
batch0,80.72,97.31
bursty0,6.6,2.64
batch0,80.72,97.31
bursty0,1.8,0.72
batch0,81.92,99.23
bursty0,1.56,0.72
batch0,81.92,99.23
bursty0,11.44,5.28
batch0,79.02,94.59
bursty0,0.0,0.0
batch0,85.04,99.83
bursty0,0.0,0.0
batch0,85.42,99.95
bursty0,0.0,0.0
batch0,85.56,99.93
bursty0,0.0,0.0
batch0,88.2,99.91
bursty0,0.0,0.0
batch0,88.2,99.91
bursty0,0.0,0.0
batch0,88.65,99.91
bursty0,0.0,0.0
batch0,88.69,99.91
bursty0,0.0,0.0
batch0,88.71,99.91
bursty0,0.0,0.0
batch0,88.75,99.91
bursty0,0.0,0.0
batch0,88.75,99.91
bursty0,0.0,0.0
batch0,90.61,99.85
bursty0,0.0,0.0
batch0,90.61,99.85
bursty0,0.0,0.0
batch0,90.61,99.85
bursty0,0.0,0.0
batch0,91.48,100.0
bursty0,0.0,0.0
batch0,91.48,100.0
bursty0,0.0,0.0
batch0,96.39,99.99
bursty0,0.0,0.0
batch0,99.91,94.87
bursty0,0.0,0.0
batch0,99.91,94.87
bursty0,0.0,0.0
batch0,99.86,88.88
bursty0,0.0,0.0
batch0,99.86,88.88
bursty0,0.0,0.0
batch0,99.9,86.22
bursty0,0.0,0.0
batch0,99.9,86.22
bursty0,0.0,0.0
batch0,99.81,98.37
bursty0,0.0,0.0
batch0,99.96,98.09
bursty0,0.0,0.0
batch0,99.96,98.09
bursty0,0.0,0.0
batch0,99.85,97.33
bursty0,0.0,0.0
batch0,99.85,97.33
bursty0,0.0,0.0
batch0,99.85,97.33
bursty0,0.0,0.0
batch0,99.85,97.33
bursty0,0.0,0.0
batch0,99.85,97.33
bursty0,0.0,0.0
batch0,99.85,97.33
bursty0,0.0,0.0
batch0,99.85,97.33
bursty0,0.0,0.0
batch0,99.85,97.33
bursty0,0.0,0.0
batch0,99.85,97.33
bursty0,0.0,0.0
batch0,99.85,97.33
bursty0,0.0,0.0
batch0,99.85,97.33
bursty0,0.0,0.0
batch0,99.85,97.33
bursty0,0.0,0.0
batch0,99.89,97.24
bursty0,0.0,0.0
batch0,99.89,92.74
bursty0,0.0,0.0
batch0,99.91,87.11
bursty0,0.0,0.0
batch0,99.72,85.12
bursty0,0.0,0.0
batch0,99.73,84.68
bursty0,0.0,0.0
batch0,99.74,73.89
bursty0,0.0,0.0
batch0,99.74,73.89
bursty0,0.0,0.0
batch0,99.81,77.26
bursty0,0.0,0.0
batch0,99.89,79.11
bursty0,0.0,0.0
batch0,99.94,81.62
bursty0,0.0,0.0
batch0,99.94,78.26
bursty0,0.0,0.0
batch0,99.94,78.29
bursty0,0.0,0.0
batch0,99.84,75.91
bursty0,0.0,0.0
batch0,99.84,75.97
bursty0,0.0,0.0
batch0,99.84,75.97
bursty0,0.0,0.0
batch0,99.91,75.77
bursty0,0.0,0.0
batch0,99.91,75.77
bursty0,0.0,0.0
batch0,99.91,75.77
bursty0,0.0,0.0
batch0,99.66,71.86
bursty0,0.0,0.0
batch0,99.82,67.1
bursty0,0.0,0.0
batch0,99.73,64.55
bursty0,0.0,0.0
batch0,99.8,61.32
bursty0,0.0,0.0
batch0,99.87,52.53
bursty0,0.0,0.0
batch0,99.87,50.49
bursty0,0.0,0.0
batch0,99.87,50.49
bursty0,0.0,0.0
batch0,99.87,50.49
bursty0,0.0,0.0
batch0,99.87,50.49
bursty0,0.0,0.0
batch0,99.87,50.49
bursty0,0.0,0.0
batch0,99.87,50.49
bursty0,0.0,0.0
batch0,99.87,50.49
bursty0,0.0,0.0
batch0,99.87,50.49
bursty0,0.0,0.0
batch0,99.87,50.49
bursty0,0.0,0.0
batch0,99.87,50.49
bursty0,0.0,0.0
batch0,99.87,50.49
bursty0,0.0,0.0
batch0,99.87,50.49
bursty0,0.0,0.0
batch0,99.87,50.49
bursty0,0.0,0.0
batch0,99.91,56.21
bursty0,9.8,10.29
batch0,90.11,51.45
bursty0,22.7,21.21
batch0,77.16,45.16
bursty0,11.0,10.5
batch0,88.95,66.24
bursty0,19.1,22.92
batch0,80.9,62.33
bursty0,21.9,26.28
batch0,78.01,59.46
bursty0,26.6,31.92
batch0,73.36,54.69
bursty0,30.0,36.0
batch0,70.0,51.54
bursty0,40.8,48.96
batch0,59.2,41.34
bursty0,42.6,51.12
batch0,57.31,39.45
bursty0,45.5,54.6
batch0,54.41,44.95
bursty0,45.5,54.6
batch0,54.41,44.95
bursty0,45.5,54.6
batch0,54.41,44.95
bursty0,44.2,53.04
batch0,53.39,46.93
bursty0,23.3,27.96
batch0,68.99,71.89
bursty0,17.6,21.12
batch0,73.29,78.77
bursty0,12.9,15.48
batch0,66.59,84.43
bursty0,9.5,11.4
batch0,67.67,88.57
bursty0,15.0,6.0
batch0,72.99,93.89
bursty0,13.0,6.0
batch0,72.99,93.89
bursty0,0.0,0.0
batch0,79.07,99.97
bursty0,0.0,0.0
batch0,79.07,99.97
bursty0,0.0,0.0
batch0,77.89,99.95
bursty0,0.0,0.0
batch0,77.89,99.95
bursty0,0.0,0.0
batch0,77.89,99.95
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,77.05,99.91
bursty0,0.0,0.0
batch0,98.27,99.99
bursty0,0.0,0.0
batch0,99.95,98.03
bursty0,0.0,0.0
batch0,99.95,98.03
bursty0,0.0,0.0
batch0,99.92,95.75
bursty0,0.0,0.0
batch0,99.92,93.35
bursty0,0.0,0.0
batch0,99.96,96.31
bursty0,0.0,0.0
batch0,99.96,96.31
bursty0,0.0,0.0
batch0,99.96,96.31
bursty0,0.0,0.0
batch0,99.97,96.93
bursty0,0.0,0.0
batch0,99.97,96.93
bursty0,0.0,0.0
batch0,99.94,97.54
bursty0,0.0,0.0
batch0,99.96,98.73
