
238.0 availRes: Resources: [1184.0 0.0 9356.0 ] : Q size 4320, 27 take 452 milliseconds
239.0 availRes: Resources: [1248.0 0.0 9388.0 ] : Q size 160, 1 take 0 milliseconds
239.0 availRes: Resources: [1248.0 0.0 9388.0 ] : Q size 640, 4 take 2 milliseconds
239.0 availRes: Resources: [1248.0 0.0 9388.0 ] : Q size 1600, 10 take 12 milliseconds
239.0 availRes: Resources: [1248.0 0.0 9388.0 ] : Q size 2880, 18 take 38 milliseconds
239.0 availRes: Resources: [1248.0 0.0 9388.0 ] : Q size 4320, 27 take 443 milliseconds
240.0 availRes: Resources: [1344.0 0.0 9420.0 ] : Q size 160, 1 take 0 milliseconds
240.0 availRes: Resources: [1344.0 0.0 9420.0 ] : Q size 480, 3 take 0 milliseconds
240.0 availRes: Resources: [1344.0 0.0 9420.0 ] : Q size 1600, 10 take 12 milliseconds
240.0 availRes: Resources: [1344.0 0.0 9420.0 ] : Q size 2880, 18 take 46 milliseconds
240.0 availRes: Resources: [1344.0 0.0 9420.0 ] : Q size 4320, 27 take 399 milliseconds
241.0 availRes: Resources: [1568.0 0.0 9502.0 ] : Q size 320, 2 take 0 milliseconds
241.0 availRes: Resources: [1568.0 0.0 9502.0 ] : Q size 640, 4 take 1 milliseconds
241.0 availRes: Resources: [1568.0 0.0 9502.0 ] : Q size 2080, 13 take 21 milliseconds
241.0 availRes: Resources: [1568.0 0.0 9502.0 ] : Q size 3840, 24 take 138 milliseconds
241.0 availRes: Resources: [1568.0 0.0 9502.0 ] : Q size 5600, 35 take 1141 milliseconds
242.0 availRes: Resources: [1312.0 0.0 9364.0 ] : Q size 320, 2 take 0 milliseconds
242.0 availRes: Resources: [1312.0 0.0 9364.0 ] : Q size 640, 4 take 2 milliseconds
242.0 availRes: Resources: [1312.0 0.0 9364.0 ] : Q size 2240, 14 take 23 milliseconds
242.0 availRes: Resources: [1312.0 0.0 9364.0 ] : Q size 4320, 27 take 263 milliseconds
242.0 availRes: Resources: [1312.0 0.0 9364.0 ] : Q size 6240, 39 take 1753 milliseconds
243.0 availRes: Resources: [1056.0 0.0 9216.0 ] : Q size 320, 2 take 0 milliseconds
243.0 availRes: Resources: [1056.0 0.0 9216.0 ] : Q size 960, 6 take 3 milliseconds
243.0 availRes: Resources: [1056.0 0.0 9216.0 ] : Q size 2240, 14 take 23 milliseconds
243.0 availRes: Resources: [1056.0 0.0 9216.0 ] : Q size 4320, 27 take 174 milliseconds
243.0 availRes: Resources: [1056.0 0.0 9216.0 ] : Q size 6240, 39 take 1520 milliseconds
244.0 availRes: Resources: [1280.0 2.0 9342.0 ] : Q size 640, 4 take 1 milliseconds
244.0 availRes: Resources: [1280.0 2.0 9342.0 ] : Q size 1600, 10 take 11 milliseconds
244.0 availRes: Resources: [1280.0 2.0 9342.0 ] : Q size 3200, 20 take 45 milliseconds
244.0 availRes: Resources: [1280.0 2.0 9342.0 ] : Q size 6880, 43 take 1893 milliseconds
244.0 availRes: Resources: [1280.0 1.0 9340.0 ] : Q size 6720, 42 take 1706 milliseconds
244.0 availRes: Resources: [1280.0 0.0 9338.0 ] : Q size 6560, 41 take 1682 milliseconds
244.0 availRes: Resources: [1280.0 0.0 9338.0 ] : Q size 8000, 50 take 4080 milliseconds
245.0 availRes: Resources: [1248.0 8.0 9418.0 ] : Q size 800, 5 take 2 milliseconds
245.0 availRes: Resources: [1248.0 8.0 9418.0 ] : Q size 1920, 12 take 17 milliseconds
245.0 availRes: Resources: [1248.0 8.0 9418.0 ] : Q size 3840, 24 take 66 milliseconds
245.0 availRes: Resources: [1248.0 7.0 9416.0 ] : Q size 3680, 23 take 60 milliseconds
245.0 availRes: Resources: [1248.0 6.0 9414.0 ] : Q size 3520, 22 take 55 milliseconds
245.0 availRes: Resources: [1248.0 5.0 9412.0 ] : Q size 3360, 21 take 51 milliseconds
245.0 availRes: Resources: [1248.0 4.0 9410.0 ] : Q size 3200, 20 take 46 milliseconds
245.0 availRes: Resources: [1248.0 3.0 9408.0 ] : Q size 3040, 19 take 50 milliseconds
245.0 availRes: Resources: [1248.0 2.0 9406.0 ] : Q size 3200, 20 take 121 milliseconds
245.0 availRes: Resources: [1248.0 1.0 9404.0 ] : Q size 3200, 20 take 145 milliseconds
245.0 availRes: Resources: [1248.0 0.0 9402.0 ] : Q size 3520, 22 take 264 milliseconds
245.0 availRes: Resources: [1248.0 0.0 9402.0 ] : Q size 6240, 39 take 2042 milliseconds
245.0 availRes: Resources: [1248.0 0.0 9402.0 ] : Q size 8000, 50 take 5243 milliseconds
246.0 availRes: Resources: [1408.0 8.0 9558.0 ] : Q size 800, 5 take 2 milliseconds
246.0 availRes: Resources: [1408.0 8.0 9558.0 ] : Q size 1440, 9 take 10 milliseconds
246.0 availRes: Resources: [1408.0 7.0 9556.0 ] : Q size 1280, 8 take 8 milliseconds
246.0 availRes: Resources: [1408.0 6.0 9554.0 ] : Q size 1280, 8 take 7 milliseconds
246.0 availRes: Resources: [1408.0 5.0 9552.0 ] : Q size 1120, 7 take 4 milliseconds
246.0 availRes: Resources: [1408.0 5.0 9552.0 ] : Q size 2720, 17 take 89 milliseconds
246.0 availRes: Resources: [1408.0 4.0 9550.0 ] : Q size 3200, 20 take 195 milliseconds
246.0 availRes: Resources: [1408.0 3.0 9548.0 ] : Q size 2560, 16 take 95 milliseconds
246.0 availRes: Resources: [1408.0 2.0 9546.0 ] : Q size 2400, 15 take 80 milliseconds
246.0 availRes: Resources: [1408.0 1.0 9544.0 ] : Q size 2400, 15 take 110 milliseconds
246.0 availRes: Resources: [1408.0 0.0 9542.0 ] : Q size 2560, 16 take 130 milliseconds
246.0 availRes: Resources: [1408.0 0.0 9542.0 ] : Q size 5600, 35 take 1786 milliseconds
246.0 availRes: Resources: [1408.0 0.0 9542.0 ] : Q size 7680, 48 take 5167 milliseconds
247.0 availRes: Resources: [1440.0 0.0 9538.0 ] : Q size 480, 3 take 0 milliseconds
247.0 availRes: Resources: [1440.0 0.0 9538.0 ] : Q size 1440, 9 take 9 milliseconds
247.0 availRes: Resources: [1440.0 0.0 9538.0 ] : Q size 2880, 18 take 171 milliseconds
247.0 availRes: Resources: [1440.0 0.0 9538.0 ] : Q size 7040, 44 take 3650 milliseconds
247.0 availRes: Resources: [1440.0 0.0 9538.0 ] : Q size 7680, 48 take 4766 milliseconds
248.0 availRes: Resources: [1408.0 1.0 9534.0 ] : Q size 640, 4 take 1 milliseconds
248.0 availRes: Resources: [1408.0 1.0 9534.0 ] : Q size 1760, 11 take 14 milliseconds
248.0 availRes: Resources: [1408.0 1.0 9534.0 ] : Q size 3520, 22 take 333 milliseconds
248.0 availRes: Resources: [1408.0 0.0 9532.0 ] : Q size 3040, 19 take 174 milliseconds
248.0 availRes: Resources: [1408.0 0.0 9532.0 ] : Q size 8000, 50 take 5614 milliseconds
248.0 availRes: Resources: [1408.0 0.0 9532.0 ] : Q size 8160, 51 take 5953 milliseconds
249.0 availRes: Resources: [1440.0 0.0 9528.0 ] : Q size 640, 4 take 2 milliseconds
249.0 availRes: Resources: [1440.0 0.0 9528.0 ] : Q size 1280, 8 take 7 milliseconds
249.0 availRes: Resources: [1440.0 0.0 9528.0 ] : Q size 3040, 19 take 129 milliseconds
249.0 availRes: Resources: [1440.0 0.0 9528.0 ] : Q size 6560, 41 take 2622 milliseconds
249.0 availRes: Resources: [1440.0 0.0 9528.0 ] : Q size 8160, 51 take 5640 milliseconds
250.0 availRes: Resources: [1504.0 3.0 9586.0 ] : Q size 800, 5 take 2 milliseconds
250.0 availRes: Resources: [1504.0 3.0 9586.0 ] : Q size 1600, 10 take 12 milliseconds
250.0 availRes: Resources: [1504.0 2.0 9584.0 ] : Q size 1440, 9 take 9 milliseconds
250.0 availRes: Resources: [1504.0 2.0 9584.0 ] : Q size 3840, 24 take 421 milliseconds
250.0 availRes: Resources: [1504.0 1.0 9582.0 ] : Q size 3680, 23 take 388 milliseconds
250.0 availRes: Resources: [1504.0 0.0 9580.0 ] : Q size 3360, 21 take 268 milliseconds
250.0 availRes: Resources: [1504.0 0.0 9580.0 ] : Q size 7520, 47 take 4580 milliseconds
250.0 availRes: Resources: [1504.0 0.0 9580.0 ] : Q size 8000, 50 take 5770 milliseconds
251.0 availRes: Resources: [1536.0 4.0 9624.0 ] : Q size 480, 3 take 1 milliseconds
251.0 availRes: Resources: [1536.0 4.0 9624.0 ] : Q size 1280, 8 take 7 milliseconds
251.0 availRes: Resources: [1536.0 3.0 9622.0 ] : Q size 1440, 9 take 9 milliseconds
251.0 availRes: Resources: [1536.0 2.0 9620.0 ] : Q size 1600, 10 take 12 milliseconds
251.0 availRes: Resources: [1536.0 1.0 9618.0 ] : Q size 1600, 10 take 18 milliseconds
251.0 availRes: Resources: [1536.0 0.0 9616.0 ] : Q size 1120, 7 take 5 milliseconds
251.0 availRes: Resources: [1536.0 0.0 9616.0 ] : Q size 2560, 16 take 138 milliseconds
251.0 availRes: Resources: [1536.0 0.0 9616.0 ] : Q size 6880, 43 take 3726 milliseconds
251.0 availRes: Resources: [1536.0 0.0 9616.0 ] : Q size 8000, 50 take 6211 milliseconds
252.0 availRes: Resources: [1664.0 0.0 9680.0 ] : Q size 480, 3 take 1 milliseconds
252.0 availRes: Resources: [1664.0 0.0 9680.0 ] : Q size 1280, 8 take 7 milliseconds
252.0 availRes: Resources: [1664.0 0.0 9680.0 ] : Q size 2720, 17 take 159 milliseconds
252.0 availRes: Resources: [1664.0 0.0 9680.0 ] : Q size 7040, 44 take 3909 milliseconds
252.0 availRes: Resources: [1664.0 0.0 9680.0 ] : Q size 8000, 50 take 5887 milliseconds
253.0 availRes: Resources: [1760.0 3.0 9764.0 ] : Q size 480, 3 take 1 milliseconds
253.0 availRes: Resources: [1760.0 2.0 9762.0 ] : Q size 320, 2 take 1 milliseconds
253.0 availRes: Resources: [1760.0 2.0 9762.0 ] : Q size 1120, 7 take 4 milliseconds
253.0 availRes: Resources: [1760.0 1.0 9760.0 ] : Q size 1120, 7 take 4 milliseconds
253.0 availRes: Resources: [1760.0 0.0 9758.0 ] : Q size 960, 6 take 6 milliseconds
253.0 availRes: Resources: [1760.0 0.0 9758.0 ] : Q size 3680, 23 take 588 milliseconds
253.0 availRes: Resources: [1760.0 0.0 9758.0 ] : Q size 8000, 50 take 6538 milliseconds
253.0 availRes: Resources: [1760.0 0.0 9758.0 ] : Q size 8000, 50 take 6223 milliseconds
254.0 availRes: Resources: [1888.0 1.0 9824.0 ] : Q size 320, 2 take 1 milliseconds
254.0 availRes: Resources: [1888.0 1.0 9824.0 ] : Q size 1280, 8 take 11 milliseconds
254.0 availRes: Resources: [1888.0 0.0 9822.0 ] : Q size 960, 6 take 6 milliseconds
254.0 availRes: Resources: [1888.0 0.0 9822.0 ] : Q size 3680, 23 take 584 milliseconds
254.0 availRes: Resources: [1888.0 0.0 9822.0 ] : Q size 8000, 50 take 6534 milliseconds
254.0 availRes: Resources: [1888.0 0.0 9822.0 ] : Q size 8160, 51 take 6481 milliseconds
254.0 availRes: Resources: [1856.0 0.0 9816.0 ] : Q size 8000, 50 take 6113 milliseconds
254.0 availRes: Resources: [1824.0 0.0 9803.0 ] : Q size 8000, 50 take 6082 milliseconds
255.0 availRes: Resources: [1920.0 2.0 9875.0 ] : Q size 480, 3 take 1 milliseconds
255.0 availRes: Resources: [1920.0 1.0 9873.0 ] : Q size 320, 2 take 0 milliseconds
255.0 availRes: Resources: [1920.0 0.0 9871.0 ] : Q size 160, 1 take 0 milliseconds
255.0 availRes: Resources: [1920.0 0.0 9871.0 ] : Q size 800, 5 take 3 milliseconds
255.0 availRes: Resources: [1920.0 0.0 9871.0 ] : Q size 3520, 22 take 507 milliseconds
255.0 availRes: Resources: [1920.0 0.0 9871.0 ] : Q size 8000, 50 take 6431 milliseconds
255.0 availRes: Resources: [1888.0 0.0 9857.0 ] : Q size 8000, 50 take 6593 milliseconds
255.0 availRes: Resources: [1888.0 0.0 9857.0 ] : Q size 8000, 50 take 6488 milliseconds
255.0 availRes: Resources: [1856.0 0.0 9847.0 ] : Q size 8160, 51 take 6693 milliseconds
255.0 availRes: Resources: [1824.0 0.0 9831.0 ] : Q size 8000, 50 take 6478 milliseconds
256.0 availRes: Resources: [1856.0 2.0 9851.0 ] : Q size 1600, 10 take 44 milliseconds
256.0 availRes: Resources: [1856.0 1.0 9849.0 ] : Q size 160, 1 take 0 milliseconds
256.0 availRes: Resources: [1856.0 1.0 9849.0 ] : Q size 1440, 9 take 30 milliseconds
256.0 availRes: Resources: [1856.0 0.0 9847.0 ] : Q size 1600, 10 take 57 milliseconds
256.0 availRes: Resources: [1856.0 0.0 9847.0 ] : Q size 4800, 30 take 1596 milliseconds
256.0 availRes: Resources: [1856.0 0.0 9847.0 ] : Q size 8000, 50 take 6833 milliseconds
256.0 availRes: Resources: [1824.0 0.0 9837.0 ] : Q size 8000, 50 take 7181 milliseconds
256.0 availRes: Resources: [1824.0 0.0 9837.0 ] : Q size 8000, 50 take 6956 milliseconds
257.0 availRes: Resources: [1824.0 1.0 9839.0 ] : Q size 800, 5 take 4 milliseconds
257.0 availRes: Resources: [1824.0 0.0 9837.0 ] : Q size 160, 1 take 0 milliseconds
257.0 availRes: Resources: [1824.0 0.0 9837.0 ] : Q size 800, 5 take 5 milliseconds
257.0 availRes: Resources: [1824.0 0.0 9837.0 ] : Q size 4640, 29 take 1440 milliseconds
257.0 availRes: Resources: [1824.0 0.0 9837.0 ] : Q size 7840, 49 take 6625 milliseconds
257.0 availRes: Resources: [1824.0 0.0 9837.0 ] : Q size 8000, 50 take 6900 milliseconds
258.0 availRes: Resources: [1920.0 1.0 9887.0 ] : Q size 320, 2 take 0 milliseconds
258.0 availRes: Resources: [1920.0 1.0 9887.0 ] : Q size 1120, 7 take 13 milliseconds
258.0 availRes: Resources: [1920.0 0.0 9885.0 ] : Q size 960, 6 take 10 milliseconds
258.0 availRes: Resources: [1920.0 0.0 9885.0 ] : Q size 4800, 30 take 1594 milliseconds
258.0 availRes: Resources: [1920.0 0.0 9885.0 ] : Q size 8160, 51 take 7539 milliseconds
258.0 availRes: Resources: [1888.0 0.0 9878.0 ] : Q size 8000, 50 take 7224 milliseconds
258.0 availRes: Resources: [1856.0 0.0 9863.0 ] : Q size 8000, 50 take 7515 milliseconds
258.0 availRes: Resources: [1856.0 0.0 9863.0 ] : Q size 8000, 50 take 7020 milliseconds
258.0 availRes: Resources: [1824.0 0.0 9856.0 ] : Q size 8160, 51 take 7714 milliseconds
259.0 availRes: Resources: [1728.0 0.0 9778.0 ] : Q size 320, 2 take 1 milliseconds
259.0 availRes: Resources: [1728.0 0.0 9778.0 ] : Q size 960, 6 take 5 milliseconds
259.0 availRes: Resources: [1728.0 0.0 9778.0 ] : Q size 3360, 21 take 487 milliseconds
259.0 availRes: Resources: [1728.0 0.0 9778.0 ] : Q size 8000, 50 take 7099 milliseconds
259.0 availRes: Resources: [1728.0 0.0 9778.0 ] : Q size 8160, 51 take 7409 milliseconds
260.0 availRes: Resources: [1536.0 0.0 9672.0 ] : Q size 320, 2 take 0 milliseconds
260.0 availRes: Resources: [1536.0 0.0 9672.0 ] : Q size 1280, 8 take 19 milliseconds
260.0 availRes: Resources: [1536.0 0.0 9672.0 ] : Q size 3360, 21 take 486 milliseconds
260.0 availRes: Resources: [1536.0 0.0 9672.0 ] : Q size 8000, 50 take 7037 milliseconds
260.0 availRes: Resources: [1536.0 0.0 9672.0 ] : Q size 8160, 51 take 7386 milliseconds
261.0 availRes: Resources: [1440.0 0.0 9614.0 ] : Q size 320, 2 take 0 milliseconds
261.0 availRes: Resources: [1440.0 0.0 9614.0 ] : Q size 1760, 11 take 52 milliseconds
261.0 availRes: Resources: [1440.0 0.0 9614.0 ] : Q size 3360, 21 take 460 milliseconds
261.0 availRes: Resources: [1440.0 0.0 9614.0 ] : Q size 8000, 50 take 6923 milliseconds
261.0 availRes: Resources: [1440.0 0.0 9614.0 ] : Q size 8160, 51 take 7345 milliseconds
262.0 availRes: Resources: [1536.0 0.0 9651.0 ] : Q size 320, 2 take 0 milliseconds
262.0 availRes: Resources: [1536.0 0.0 9651.0 ] : Q size 2720, 17 take 195 milliseconds
262.0 availRes: Resources: [1536.0 0.0 9651.0 ] : Q size 5120, 32 take 1631 milliseconds
262.0 availRes: Resources: [1536.0 0.0 9651.0 ] : Q size 8000, 50 take 6610 milliseconds
262.0 availRes: Resources: [1536.0 0.0 9651.0 ] : Q size 8160, 51 take 6922 milliseconds
263.0 availRes: Resources: [1568.0 6.0 9689.0 ] : Q size 2400, 15 take 68 milliseconds
263.0 availRes: Resources: [1568.0 5.0 9687.0 ] : Q size 320, 2 take 1 milliseconds
263.0 availRes: Resources: [1568.0 5.0 9687.0 ] : Q size 1280, 8 take 7 milliseconds
263.0 availRes: Resources: [1568.0 4.0 9685.0 ] : Q size 2560, 16 take 126 milliseconds
263.0 availRes: Resources: [1568.0 3.0 9683.0 ] : Q size 960, 6 take 3 milliseconds
263.0 availRes: Resources: [1568.0 2.0 9681.0 ] : Q size 800, 5 take 3 milliseconds
263.0 availRes: Resources: [1568.0 2.0 9681.0 ] : Q size 2880, 18 take 214 milliseconds
263.0 availRes: Resources: [1568.0 1.0 9679.0 ] : Q size 2240, 14 take 96 milliseconds
263.0 availRes: Resources: [1568.0 0.0 9677.0 ] : Q size 4160, 26 take 846 milliseconds
263.0 availRes: Resources: [1568.0 0.0 9677.0 ] : Q size 7040, 44 take 4614 milliseconds
263.0 availRes: Resources: [1568.0 0.0 9677.0 ] : Q size 8000, 50 take 6855 milliseconds
264.0 availRes: Resources: [1664.0 4.0 9763.0 ] : Q size 640, 4 take 2 milliseconds
264.0 availRes: Resources: [1664.0 3.0 9761.0 ] : Q size 640, 4 take 1 milliseconds
264.0 availRes: Resources: [1664.0 2.0 9759.0 ] : Q size 800, 5 take 2 milliseconds
264.0 availRes: Resources: [1664.0 1.0 9757.0 ] : Q size 2080, 13 take 114 milliseconds
264.0 availRes: Resources: [1664.0 0.0 9755.0 ] : Q size 480, 3 take 0 milliseconds
264.0 availRes: Resources: [1664.0 0.0 9755.0 ] : Q size 960, 6 take 7 milliseconds
264.0 availRes: Resources: [1664.0 0.0 9755.0 ] : Q size 2880, 18 take 311 milliseconds
264.0 availRes: Resources: [1664.0 0.0 9755.0 ] : Q size 7040, 44 take 4944 milliseconds
264.0 availRes: Resources: [1664.0 0.0 9755.0 ] : Q size 7680, 48 take 6215 milliseconds
265.0 availRes: Resources: [1536.0 0.0 9691.0 ] : Q size 480, 3 take 0 milliseconds
265.0 availRes: Resources: [1536.0 0.0 9691.0 ] : Q size 960, 6 take 5 milliseconds
265.0 availRes: Resources: [1536.0 0.0 9691.0 ] : Q size 2880, 18 take 301 milliseconds
265.0 availRes: Resources: [1536.0 0.0 9691.0 ] : Q size 7040, 44 take 4767 milliseconds
265.0 availRes: Resources: [1536.0 0.0 9691.0 ] : Q size 7680, 48 take 6188 milliseconds
266.0 availRes: Resources: [1120.0 0.0 9463.0 ] : Q size 640, 4 take 2 milliseconds
266.0 availRes: Resources: [1120.0 0.0 9463.0 ] : Q size 2560, 16 take 157 milliseconds
266.0 availRes: Resources: [1120.0 0.0 9463.0 ] : Q size 4480, 28 take 1008 milliseconds
266.0 availRes: Resources: [1120.0 0.0 9463.0 ] : Q size 7520, 47 take 5381 milliseconds
266.0 availRes: Resources: [1120.0 0.0 9463.0 ] : Q size 8000, 50 take 6474 milliseconds
267.0 availRes: Resources: [992.0 0.0 9389.0 ] : Q size 640, 4 take 1 milliseconds
267.0 availRes: Resources: [992.0 0.0 9389.0 ] : Q size 2560, 16 take 110 milliseconds
267.0 availRes: Resources: [992.0 0.0 9389.0 ] : Q size 4480, 28 take 880 milliseconds
267.0 availRes: Resources: [992.0 0.0 9389.0 ] : Q size 7520, 47 take 5043 milliseconds
267.0 availRes: Resources: [992.0 0.0 9389.0 ] : Q size 8000, 50 take 6043 milliseconds
268.0 availRes: Resources: [1056.0 0.0 9405.0 ] : Q size 1920, 12 take 17 milliseconds
268.0 availRes: Resources: [1056.0 0.0 9405.0 ] : Q size 2560, 16 take 77 milliseconds
268.0 availRes: Resources: [1056.0 0.0 9405.0 ] : Q size 4000, 25 take 495 milliseconds
268.0 availRes: Resources: [1056.0 0.0 9405.0 ] : Q size 8000, 50 take 5847 milliseconds
268.0 availRes: Resources: [1056.0 0.0 9405.0 ] : Q size 8000, 50 take 5757 milliseconds
269.0 availRes: Resources: [1312.0 0.0 9523.0 ] : Q size 1920, 12 take 17 milliseconds
269.0 availRes: Resources: [1312.0 0.0 9523.0 ] : Q size 2560, 16 take 46 milliseconds
269.0 availRes: Resources: [1312.0 0.0 9523.0 ] : Q size 3360, 21 take 210 milliseconds
269.0 availRes: Resources: [1312.0 0.0 9523.0 ] : Q size 7360, 46 take 4249 milliseconds
269.0 availRes: Resources: [1312.0 0.0 9523.0 ] : Q size 8000, 50 take 5523 milliseconds
270.0 availRes: Resources: [1440.0 0.0 9577.0 ] : Q size 1920, 12 take 23 milliseconds
270.0 availRes: Resources: [1440.0 0.0 9577.0 ] : Q size 2560, 16 take 46 milliseconds
270.0 availRes: Resources: [1440.0 0.0 9577.0 ] : Q size 3360, 21 take 210 milliseconds
270.0 availRes: Resources: [1440.0 0.0 9577.0 ] : Q size 7360, 46 take 4201 milliseconds
270.0 availRes: Resources: [1440.0 0.0 9577.0 ] : Q size 8000, 50 take 5564 milliseconds
271.0 availRes: Resources: [1312.0 0.0 9473.0 ] : Q size 1920, 12 take 17 milliseconds
271.0 availRes: Resources: [1312.0 0.0 9473.0 ] : Q size 2560, 16 take 30 milliseconds
271.0 availRes: Resources: [1312.0 0.0 9473.0 ] : Q size 4000, 25 take 318 milliseconds
271.0 availRes: Resources: [1312.0 0.0 9473.0 ] : Q size 7360, 46 take 3689 milliseconds
271.0 availRes: Resources: [1312.0 0.0 9473.0 ] : Q size 8000, 50 take 5038 milliseconds
272.0 availRes: Resources: [1376.0 0.0 9505.0 ] : Q size 2080, 13 take 20 milliseconds
272.0 availRes: Resources: [1376.0 0.0 9505.0 ] : Q size 2880, 18 take 38 milliseconds
272.0 availRes: Resources: [1376.0 0.0 9505.0 ] : Q size 4480, 28 take 542 milliseconds
272.0 availRes: Resources: [1376.0 0.0 9505.0 ] : Q size 8000, 50 take 5036 milliseconds
272.0 availRes: Resources: [1376.0 0.0 9505.0 ] : Q size 8000, 50 take 4917 milliseconds
273.0 availRes: Resources: [1312.0 0.0 9463.0 ] : Q size 2080, 13 take 20 milliseconds
273.0 availRes: Resources: [1312.0 0.0 9463.0 ] : Q size 2880, 18 take 45 milliseconds
273.0 availRes: Resources: [1312.0 0.0 9463.0 ] : Q size 4480, 28 take 525 milliseconds
273.0 availRes: Resources: [1312.0 0.0 9463.0 ] : Q size 8000, 50 take 5146 milliseconds
273.0 availRes: Resources: [1312.0 0.0 9463.0 ] : Q size 8000, 50 take 4956 milliseconds
274.0 availRes: Resources: [1440.0 3.0 9563.0 ] : Q size 2080, 13 take 19 milliseconds
274.0 availRes: Resources: [1440.0 3.0 9563.0 ] : Q size 2880, 18 take 37 milliseconds
274.0 availRes: Resources: [1440.0 2.0 9561.0 ] : Q size 2720, 17 take 33 milliseconds
274.0 availRes: Resources: [1440.0 1.0 9559.0 ] : Q size 1600, 10 take 12 milliseconds
274.0 availRes: Resources: [1440.0 1.0 9559.0 ] : Q size 4160, 26 take 401 milliseconds
274.0 availRes: Resources: [1440.0 0.0 9557.0 ] : Q size 4800, 30 take 850 milliseconds
274.0 availRes: Resources: [1440.0 0.0 9557.0 ] : Q size 7680, 48 take 4642 milliseconds
274.0 availRes: Resources: [1440.0 0.0 9557.0 ] : Q size 8160, 51 take 5710 milliseconds
275.0 availRes: Resources: [1408.0 3.0 9547.0 ] : Q size 960, 6 take 3 milliseconds
275.0 availRes: Resources: [1408.0 3.0 9547.0 ] : Q size 1760, 11 take 15 milliseconds
275.0 availRes: Resources: [1408.0 3.0 9547.0 ] : Q size 4640, 29 take 560 milliseconds
275.0 availRes: Resources: [1408.0 2.0 9545.0 ] : Q size 4320, 27 take 452 milliseconds
275.0 availRes: Resources: [1408.0 1.0 9543.0 ] : Q size 4160, 26 take 411 milliseconds
275.0 availRes: Resources: [1408.0 0.0 9541.0 ] : Q size 3520, 22 take 234 milliseconds
275.0 availRes: Resources: [1408.0 0.0 9541.0 ] : Q size 8000, 50 take 5408 milliseconds
275.0 availRes: Resources: [1408.0 0.0 9541.0 ] : Q size 8160, 51 take 5549 milliseconds
276.0 availRes: Resources: [1440.0 8.0 9633.0 ] : Q size 960, 6 take 3 milliseconds
276.0 availRes: Resources: [1440.0 8.0 9633.0 ] : Q size 2400, 15 take 38 milliseconds
276.0 availRes: Resources: [1440.0 7.0 9631.0 ] : Q size 1760, 11 take 14 milliseconds
276.0 availRes: Resources: [1440.0 6.0 9629.0 ] : Q size 2720, 17 take 70 milliseconds
276.0 availRes: Resources: [1440.0 5.0 9627.0 ] : Q size 2080, 13 take 20 milliseconds
276.0 availRes: Resources: [1440.0 4.0 9625.0 ] : Q size 1280, 8 take 7 milliseconds
276.0 availRes: Resources: [1440.0 3.0 9623.0 ] : Q size 1120, 7 take 4 milliseconds
276.0 availRes: Resources: [1440.0 2.0 9621.0 ] : Q size 960, 6 take 3 milliseconds
276.0 availRes: Resources: [1440.0 2.0 9621.0 ] : Q size 3360, 21 take 322 milliseconds
276.0 availRes: Resources: [1440.0 1.0 9619.0 ] : Q size 3840, 24 take 562 milliseconds
276.0 availRes: Resources: [1440.0 0.0 9617.0 ] : Q size 4320, 27 take 888 milliseconds
276.0 availRes: Resources: [1440.0 0.0 9617.0 ] : Q size 7680, 48 take 5587 milliseconds
276.0 availRes: Resources: [1440.0 0.0 9617.0 ] : Q size 8000, 50 take 6317 milliseconds
277.0 availRes: Resources: [1504.0 1.0 9631.0 ] : Q size 320, 2 take 1 milliseconds
277.0 availRes: Resources: [1504.0 1.0 9631.0 ] : Q size 960, 6 take 3 milliseconds
277.0 availRes: Resources: [1504.0 1.0 9631.0 ] : Q size 3840, 24 take 527 milliseconds
277.0 availRes: Resources: [1504.0 0.0 9629.0 ] : Q size 2880, 18 take 178 milliseconds
277.0 availRes: Resources: [1504.0 0.0 9629.0 ] : Q size 6880, 43 take 3793 milliseconds
277.0 availRes: Resources: [1504.0 0.0 9629.0 ] : Q size 8000, 50 take 6177 milliseconds
278.0 availRes: Resources: [1568.0 3.0 9697.0 ] : Q size 320, 2 take 1 milliseconds
278.0 availRes: Resources: [1568.0 3.0 9697.0 ] : Q size 1120, 7 take 5 milliseconds
278.0 availRes: Resources: [1568.0 2.0 9695.0 ] : Q size 1600, 10 take 19 milliseconds
278.0 availRes: Resources: [1568.0 1.0 9693.0 ] : Q size 1280, 8 take 8 milliseconds
278.0 availRes: Resources: [1568.0 0.0 9691.0 ] : Q size 1920, 12 take 61 milliseconds
278.0 availRes: Resources: [1568.0 0.0 9691.0 ] : Q size 3360, 21 take 433 milliseconds
278.0 availRes: Resources: [1568.0 0.0 9691.0 ] : Q size 7840, 49 take 6504 milliseconds
278.0 availRes: Resources: [1568.0 0.0 9691.0 ] : Q size 8000, 50 take 6545 milliseconds
279.0 availRes: Resources: [1376.0 0.0 9545.0 ] : Q size 480, 3 take 0 milliseconds
279.0 availRes: Resources: [1376.0 0.0 9545.0 ] : Q size 1440, 9 take 9 milliseconds
279.0 availRes: Resources: [1376.0 0.0 9545.0 ] : Q size 2720, 17 take 141 milliseconds
279.0 availRes: Resources: [1376.0 0.0 9545.0 ] : Q size 8000, 50 take 6383 milliseconds
279.0 availRes: Resources: [1376.0 0.0 9545.0 ] : Q size 8000, 50 take 5783 milliseconds
