04:24:56.908817,1,user1,0.25
04:24:56.908817,1,user2,0.5
04:24:56.908817,1,user3,2
04:24:56.908817,1,user4,0.25
04:25:08.058516,2,user1,0.25
04:25:08.058516,2,user2,0.5
04:25:08.058516,2,user3,2
04:25:08.058516,2,user4,0.25
04:25:19.199489,3,user1,0.25
04:25:19.199489,3,user2,0.5
04:25:19.199489,3,user3,2
04:25:19.199489,3,user4,0.25
04:25:30.268555,4,user1,0.25
04:25:30.268555,4,user2,0.5
04:25:30.268555,4,user3,2
04:25:30.268555,4,user4,0.25
04:25:41.338423,5,user1,0.25
04:25:41.338423,5,user2,0.5
04:25:41.338423,5,user3,1.75
04:25:41.338423,5,user4,0.5
04:25:52.396956,6,user1,0.25
04:25:52.396956,6,user2,0.5
04:25:52.396956,6,user3,1.75
04:25:52.396956,6,user4,0.5
04:26:03.445419,7,user1,0.25
04:26:03.445419,7,user2,0.5
04:26:03.445419,7,user3,1.75
04:26:03.445419,7,user4,0.5
04:26:14.544094,8,user1,0.25
04:26:14.544094,8,user2,0.5
04:26:14.544094,8,user3,1.75
04:26:14.544094,8,user4,0.5
04:26:25.658653,9,user1,0.25
04:26:25.658653,9,user2,0.5
04:26:25.658653,9,user3,1.75
04:26:25.658653,9,user4,0.5
04:26:36.828947,10,user1,0.25
04:26:36.828947,10,user2,0.5
04:26:36.828947,10,user3,1.75
04:26:36.828947,10,user4,0.5
04:26:48.005771,11,user1,0.25
04:26:48.005771,11,user2,0.5
04:26:48.005771,11,user3,1.75
04:26:48.005771,11,user4,0.5
04:26:59.092542,12,user1,0.25
04:26:59.092542,12,user2,0.5
04:26:59.092542,12,user3,1.75
04:26:59.092542,12,user4,0.5
04:27:10.259998,13,user1,0.25
04:27:10.259998,13,user2,0.5
04:27:10.259998,13,user3,1.75
04:27:10.259998,13,user4,0.5
04:27:21.366644,14,user1,0.25
04:27:21.366644,14,user2,0.5
04:27:21.366644,14,user3,1.75
04:27:21.366644,14,user4,0.5
04:27:32.533621,15,user1,0.25
04:27:32.533621,15,user2,0.5
04:27:32.533621,15,user3,1.75
04:27:32.533621,15,user4,0.5
04:27:43.596642,16,user1,0.25
04:27:43.596642,16,user2,0.5
04:27:43.596642,16,user3,1.75
04:27:43.596642,16,user4,0.5
04:27:54.755662,17,user1,0.25
04:27:54.755662,17,user2,0.5
04:27:54.755662,17,user3,1.75
04:27:54.755662,17,user4,0.5
04:28:05.861281,18,user1,0.25
04:28:05.861281,18,user2,0.5
04:28:05.861281,18,user3,1.75
04:28:05.861281,18,user4,0.5
04:28:16.959845,19,user1,0.25
04:28:16.959845,19,user2,0.5
04:28:16.959845,19,user3,1.75
04:28:16.959845,19,user4,0.5
04:28:28.067703,20,user1,0.25
04:28:28.067703,20,user2,0.5
04:28:28.067703,20,user3,1.75
04:28:28.067703,20,user4,0.5
04:28:39.137863,21,user1,0.25
04:28:39.137863,21,user2,0.5
04:28:39.137863,21,user3,1.75
04:28:39.137863,21,user4,0.5
04:28:50.159427,22,user1,0.25
04:28:50.159427,22,user2,0.5
04:28:50.159427,22,user3,1.75
04:28:50.159427,22,user4,0.5
04:29:01.274311,23,user1,0.25
04:29:01.274311,23,user2,0.5
04:29:01.274311,23,user3,1.75
04:29:01.274311,23,user4,0.5
04:29:12.290969,24,user1,0.25
04:29:12.290969,24,user2,0.5
04:29:12.290969,24,user3,1.75
04:29:12.290969,24,user4,0.5
04:29:23.377793,25,user1,0.25
04:29:23.377793,25,user2,0.5
04:29:23.377793,25,user3,1.75
04:29:23.377793,25,user4,0.5
04:29:34.493790,26,user1,0.25
04:29:34.493790,26,user2,0.5
04:29:34.493790,26,user3,1.75
04:29:34.493790,26,user4,0.5
04:29:45.769155,27,user1,0.25
04:29:45.769155,27,user2,0.5
04:29:45.769155,27,user3,1.75
04:29:45.769155,27,user4,0.5
