153.0,87,0.12,0.1
2.0,1,0.12,0.22
3.0,1,0.21,0.24
2.0,1,0.21,0.22
2.0,1,0.21,0.22
138.0,6,0.12,0.1
1.0,1,0.12,0.22
153.0,87,0.12,0.1
153.0,87,0.12,0.1
2.0,1,0.23,0.22
2.0,1,0.16,0.25
60.0,87,0.16,0.1
2.0,1,0.23,0.22
1.0,25,0.16,0.26
2.0,1,0.23,0.22
2.0,1,0.23,0.22
3.0,1,0.23,0.22
5.0,2,0.23,0.22
2.0,1,0.21,0.22
14.0,84,0.19,0.2
9.0,67,0.16,0.1
1.0,8,0.16,0.22
16.0,62,0.16,0.1
2.0,2,0.16,0.22
2.0,88,0.16,0.31
5.0,6,0.23,0.22
2.0,1,0.18,0.21
29.0,87,0.23,0.22
2.0,1,0.16,0.21
2.0,1,0.23,0.22
2.0,1,0.23,0.23
2.0,55,0.16,0.34
3.0,1,0.23,0.22
3.0,1,0.23,0.22
3.0,1,0.23,0.23
5.0,45,0.23,0.22
10.0,67,0.23,0.23
2.0,1,0.17,0.31
17.0,120,0.17,0.35
4.0,2,0.23,0.23
35.0,70,0.19,0.19
2.0,1,0.23,0.2
15.0,67,0.23,0.23
49.0,8,0.17,0.18
10.0,67,0.23,0.23
10.0,67,0.23,0.23
2.0,149,0.17,0.39
10.0,67,0.23,0.23
11.0,120,0.17,0.23
3.0,1,0.23,0.23
3.0,1,0.23,0.23
5.0,1,0.08,0.25
5.0,2,0.21,0.22
61.0,87,0.08,0.1
8.0,1,0.08,0.22
2.0,1,0.08,0.21
5.0,6,0.21,0.22
4.0,2,0.21,0.22
2.0,1,0.21,0.22
2.0,1,0.21,0.22
1.0,1,0.08,0.21
3.0,14,0.08,0.32
2.0,1,0.21,0.23
5.0,1,0.08,0.25
5.0,1,0.08,0.25
2.0,1,0.12,0.23
22.0,62,0.21,0.23
1.0,14,0.12,0.25
2.0,1,0.21,0.22
5.0,6,0.21,0.22
16.0,67,0.12,0.22
5.0,2,0.21,0.22
17.0,61,0.12,0.25
