interactive0,31.92,50.16
batch0,42.75,49.59
interactive0,31.92,50.16
batch0,42.75,49.59
interactive0,31.92,50.16
batch0,42.75,49.59
interactive0,31.92,50.16
batch0,42.75,49.59
interactive0,31.92,50.16
batch0,42.75,49.59
interactive0,31.92,50.16
batch0,42.75,49.59
interactive0,31.92,50.16
batch0,42.75,49.59
interactive0,31.92,50.16
batch0,42.75,49.59
interactive0,31.08,48.84
batch0,44.0,51.04
interactive0,31.08,48.84
batch0,44.0,51.04
interactive0,31.08,48.84
batch0,44.0,51.04
interactive0,31.08,48.84
batch0,44.0,51.04
interactive0,31.08,48.84
batch0,44.0,51.04
interactive0,31.08,48.84
batch0,44.0,51.04
interactive0,31.08,48.84
batch0,44.0,51.04
interactive0,31.08,48.84
batch0,44.0,51.04
interactive0,14.5,11.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.46,58.66
interactive0,0.0,0.0
batch0,50.0,58.0
interactive0,0.0,0.0
batch0,50.0,58.0
interactive0,0.0,0.0
batch0,50.0,58.0
interactive0,0.0,0.0
batch0,50.0,58.0
interactive0,0.0,0.0
batch0,7.25,8.41
interactive0,0.0,0.0
batch0,7.25,8.41
interactive0,0.0,0.0
batch0,7.25,8.41
interactive0,0.0,0.0
batch0,7.25,8.41
interactive0,0.0,0.0
batch0,7.25,8.41
interactive0,0.0,0.0
batch0,7.25,8.41
interactive0,0.0,0.0
batch0,7.25,8.41
interactive0,0.0,0.0
batch0,7.25,8.41
interactive0,0.0,0.0
batch0,6.0,6.96
interactive0,0.0,0.0
batch0,6.0,6.96
interactive0,0.0,0.0
batch0,6.0,6.96
interactive0,0.0,0.0
batch0,6.0,6.96
interactive0,0.0,0.0
batch0,6.0,6.96
interactive0,0.0,0.0
batch0,6.0,6.96
interactive0,0.0,0.0
batch0,6.0,6.96
interactive0,0.0,0.0
batch0,6.0,6.96
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,99.9,81.4
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,71.28,58.08
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,99.82,70.84
interactive0,0.0,0.0
batch0,16.12,11.44
interactive0,0.0,0.0
batch0,16.12,11.44
interactive0,0.0,0.0
batch0,16.12,11.44
interactive0,0.0,0.0
batch0,16.12,11.44
interactive0,0.0,0.0
batch0,16.12,11.44
interactive0,0.0,0.0
batch0,16.12,11.44
interactive0,0.0,0.0
batch0,16.12,11.44
interactive0,0.0,0.0
batch0,16.12,11.44
interactive0,0.0,0.0
batch0,16.12,11.44
interactive0,0.0,0.0
batch0,16.12,11.44
interactive0,0.0,0.0
batch0,16.12,11.44
interactive0,0.0,0.0
batch0,16.12,11.44
interactive0,0.0,0.0
batch0,16.12,11.44
interactive0,0.0,0.0
batch0,16.12,11.44
interactive0,0.0,0.0
batch0,16.12,11.44
interactive0,0.0,0.0
batch0,0.0,0.0
interactive0,0.0,0.0
batch0,0.0,0.0
interactive0,0.0,0.0
batch0,0.0,0.0
interactive0,0.0,0.0
batch0,0.0,0.0
interactive0,0.0,0.0
batch0,0.0,0.0
interactive0,0.0,0.0
